p,seed,solucion,f1_promedio_ponderado_km,f2_distancia_maxima_km,indices_centros,centros
7,3,2,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,3,3,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,3,4,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,3,5,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,3,6,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,3,7,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,3,8,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,3,9,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,3,10,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,3,11,42.87088498538146,89.54682,"[7, 11, 14, 18, 26, 32, 33]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos']"
7,3,12,28.084624843001357,91.820321,"[6, 11, 18, 26, 29, 32, 34]","['Camargo', 'González', 'Llera', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando']"
7,4,1,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,4,2,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,4,3,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,4,4,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,4,5,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,4,6,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,4,7,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,4,8,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,4,9,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,4,10,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,4,11,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,4,12,39.597805491816345,89.54682,"[0, 11, 14, 18, 21, 26, 35]","['Abasolo', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,5,1,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,5,2,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,5,3,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,5,4,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,5,5,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,5,6,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,5,7,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,5,8,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,5,9,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,5,10,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,5,11,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,6,1,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,6,2,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,6,3,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,6,4,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,6,5,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,6,6,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,6,7,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,6,8,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,6,9,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,6,10,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,6,11,42.260929560807384,89.54682,"[11, 14, 17, 18, 21, 26, 33]","['González', 'Gustavo Díaz Ordaz', 'Jiménez', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Carlos']"
7,6,12,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,7,1,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,7,2,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,7,3,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,7,4,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,7,5,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,7,6,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,7,7,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,7,8,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,7,9,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,7,10,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,7,11,39.71270542777044,81.482774,"[1, 7, 14, 21, 26, 35, 38]","['Aldama', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Nicolás', 'Tula']"
7,7,12,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,7,13,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,8,1,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,8,2,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,8,3,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,8,4,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,8,5,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,8,6,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,8,7,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,8,8,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,8,9,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,8,10,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,8,11,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,8,12,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,9,1,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,9,2,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,9,3,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,9,4,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,9,5,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,9,6,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,9,7,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,9,8,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,9,9,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,9,10,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,9,11,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,10,1,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,10,2,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,10,3,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,10,4,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,10,5,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,10,6,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,10,7,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,10,8,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,10,9,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,10,10,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,10,11,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,10,12,39.71270542777044,81.482774,"[1, 7, 14, 21, 26, 35, 38]","['Aldama', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Nicolás', 'Tula']"
7,10,13,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,11,1,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,11,2,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,11,3,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,11,4,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,11,5,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,11,6,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,11,7,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,11,8,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,11,9,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,11,10,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,11,11,27.287381970036634,99.762503,"[4, 11, 21, 24, 26, 32, 40]","['Burgos', 'González', 'Matamoros', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,11,12,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,11,13,39.71270542777044,81.482774,"[1, 7, 14, 21, 26, 35, 38]","['Aldama', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Nicolás', 'Tula']"
7,12,1,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,12,2,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,12,3,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,12,4,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,12,5,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,12,6,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,12,7,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,12,8,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,12,9,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,12,10,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,12,11,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,12,12,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,13,1,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,13,2,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,13,3,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,13,4,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,13,5,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,13,6,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,13,7,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
